,review,clear_review,predicted,candidat
61,Today a US journalist was killed in Ukraine Before him others have been targeted murdered injured or kidnapped Our thoughts are with all those journalists driven by courage and an ideal the freedom to inform This freedom is fundamental to our democracies,today a us journalist was killed in ukrain befor him other hav been targeted murdered injured or kidnapped our thought are with all thos journalist driven by courag and an ideal the freedom to inform this freedom is fundamental to our democrac,1,None
62,Aujourdhui un journaliste américain a été tué en Ukraine Avant lui dautres ont été pris pour cible assassinés blessés enlevés Nous pensons à tous ces journalistes animés par le courage et un idéal  la liberté dinformer Elle est fondamentale pour nos démocraties,aujourdhui journal américain a tu ukrain avant dautr pris cibl assassin bless enlev penson tous journal anim courag idéal libert dinform fondamental démocrat,1,None
63,Cest au MontValérien à quelques pas du mémorial de la France combattante que nous allons créer le MuséeMémorial du terrorisme Pour ne jamais oublier Pour éclairer Pour reconstruire Un lieu de résilience et de résistance Despérance aussi,cest montvalérien quelqu mémorial franc combatt allon cré muséemémorial terror jam oubli éclair reconstruir lieu résilient résist desper auss,0,None
64,En ce 11 mars journée dhommage national et européen aux victimes du terrorisme nous noublions pas httpstco6skjKLeWpg,11 mar journ dhommag national européen victim terror noublion httpstco6skjklewpg,0,None
65,Les Ukrainiennes et les Ukrainiens nous donnent un exemple unique celui du courage À nous en Européens de faire notre part httpstcoH6rFLyEftB,ukrainien ukrainien donnent exempl uniqu celui courag européen fair part httpstcoh6rflyeftb,0,None
66,Dans de nombreux secteurs nous devons investir pour une Europe plus indépendante et plus souveraine httpstcodiZMHnaXWc,nombreux secteur devon invest europ plus indépend plus souverain httpstcodizmhnaxwc,0,None
67,Face à la montée des prix de lénergie nous avons fait des choix pour protéger nos compatriotes En Européens nous devons maintenant nous harmoniser et nous préparer à mettre un terme à notre dépendance au gaz au pétrole et au charbon russes httpstcoXv3w9OQTVe,fac mont prix lénerg fait choix proteg compatriot européen devon mainten harmonis prépar mettr term dépend gaz pétrol charbon russ httpstcoxv3w9oqtv,0,None
68,Partout sur notre continent des choix historiques sont en train dêtre pris en termes de défense Ils marquent un tournant majeur Ce tournant doit être européen httpstcofv8ZNeHU9R,partout continent choix histor train dêtr pris term défens marquent tourn majeur tourn doit être européen httpstcofv8znehu9r,0,None
69,La souveraineté européenne ce nest pas quun slogan cest aujourdhui un impératif Cest lagenda de Versailles,souverainet européen nest quun slogan cest aujourdhui imper cest lagend versaill,0,None
70,Face à la guerre et à la violence inouïe déployée par la Russie contre lUkraine et son peuple lEurope a répondu avec unité rapidité et esprit de responsabilité httpstcoPKXoOqPKpA,fac guerr violenc inouï déploi russ contr lukrain peupl leurop a répondu unit rapid esprit respons httpstcopkxooqpkp,1,None
71,Le bombardement russe dune maternité à Marioupol est un acte de guerre indigne et amoral Nous le condamnons avec la plus grande fermeté Dans le cadre des Nations unies les conséquences de cette guerre illégale menée en Ukraine devront être tirées httpstcoEFKQAcTkpU,bombard russ dun matern marioupol acte guerr indign amoral condamnon plus grand fermet cadr nation uni conséquent cet guerr illégal men ukrain devront être tir httpstcoefkqactkpu,1,None
73,LEurope doit changer En termes de défense dénergie dagriculture de santé de technologie nous Européens devons prendre des décisions historiques pour notre souveraineté pour notre avenir Voilà lobjet de ce sommet à Versailles Soyons à la hauteur soyons unis httpstcoVAlIhTT3qt,leurop doit chang term défens dénerg dagricultur sant technolog européen devon prendr décis histor souverainet aven voilà lobjet sommet versaill hauteur unis httpstcovalihtt3qt,1,None
197,La stratégie pour la rénovation thermique des bâtiments 650 000 ménages en ont bénéficié rien que sur la seule année 2021 Des résultats ,strateg rénov thermiqu bât 650 000 ménag bénéfici rien seul anné 2021 résultat,0,None
